Submit_ID,Brand,Model_No,Family Name,SoldIn,Country,Sing_or_fam,nom_lamp_power,avg_meas_lum_flux,median_lamp_life,lumen_maintenance,avg_meas_efficacy,inputvolt_min,inputvolt_max,ExpDate,GrandDate,SubmitStatus,Product Class,Availability Status,Product Website,Representative Brand URL,Lamp Light Output (Lumens),Lamp Type,What test standard was used,Price
95477,Olsent,A55THV-28FR,Olsent 28FR Series,"Australia,Fiji,New Zealand",China,,29,372,2000,0.88,12.94,240,240,2020-12-15,,Approved,Class 1,Available,http://www.sengled.com/,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,108
95477,Olsent,Olsent 28FR Series,Olsent 28FR Series,"Australia,Fiji,New Zealand",China,,29,372,2000,0.88,12.94,240,240,2020-12-15,,Approved,Class 1,Available,http://www.sengled.com/,,350,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
95653,Olsent,G4 12V 10W,,"Australia,Fiji,New Zealand",China,Single,10,100,2000,0.85,10.11,12,12,2021-01-11,,Approved,Class 1,Available,http://www.sengled.com/,,100,ELV halogen non reflector,AS/NZS 4934.1:2008,148
95867,Olsent,GY6.35 50W,,"Australia,Fiji,New Zealand",China,Single,50,856,2000,0.84,16.75,12,12,2021-01-15,,Approved,Class 1,Available,http://www.sengled.com/,,840,ELV halogen non reflector,AS/NZS 4934.1:2008,107
95868,Olsent,MR16/C 12V 20W,,"Australia,Fiji,New Zealand",China,Single,20,243,2000,0.85,11.92,12,12,2021-01-19,,Approved,Class 1,Available,http://www.sengled.com/,,230,ELV halogen reflector,AS/NZS 4934.1:2008,108
95869,Olsent,G4 12V 20W,,"Australia,Fiji,New Zealand",China,Single,20,261,2000,0.84,13.11,12,12,2021-01-19,,Approved,Class 1,Available,http://www.sengled.com/,,255,ELV halogen non reflector,AS/NZS 4934.1:2008,121
96250,Handy Hardware,A55,A55,Australia,China,Family,43.1,610.3,2000,0.884,14.08,220,240,2021-02-03,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,142
96250,Handy Hardware,A55-B22-42W,A55,Australia,China,Family,43.1,610.3,2000,0.884,14.08,220,240,2021-02-03,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,109
96250,Handy Hardware,A55-E27-42W,A55,Australia,China,Family,43.1,610.3,2000,0.884,14.08,220,240,2021-02-03,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,150
96706,Sylvania,223380,,"Australia,New Zealand",China,Single,20,258.2,4000,0.88,12.4,12,12,2021-02-05,,Approved,Class 1,Available,,,260,ELV halogen reflector,AS/NZS 4934.1:2008,126
96707,Sylvania,237A38,ELV Coolfit 50 ER,"Australia,New Zealand",China,Family,37,516,4000,0.83,14.1,12,12,2021-02-17,,Approved,Class 1,Available,,,520,ELV halogen reflector,AS/NZS 4934.1:2008,118
96707,Sylvania,237A60,ELV Coolfit 50 ER,"Australia,New Zealand",China,Family,37,516,4000,0.83,14.1,12,12,2021-02-17,,Approved,Class 1,Available,,,520,ELV halogen reflector,AS/NZS 4934.1:2008,111
96707,Sylvania,ELV Coolfit 50 ER,ELV Coolfit 50 ER,"Australia,New Zealand",China,Family,37,516,4000,0.83,14.1,12,12,2021-02-17,,Approved,Class 1,Available,,,520,ELV halogen reflector,AS/NZS 4934.1:2008,112
96778,Handy Hardware,A55,A55,Australia,China,Family,53.4,810.15,2000,0.9138,15.07,220,240,2021-02-15,,Approved,Class 1,Available,,,805,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,110
96778,Handy Hardware,A55-B22-53W,A55,Australia,China,Family,53.4,810.15,2000,0.9138,15.07,220,240,2021-02-15,,Approved,Class 1,Available,,,805,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
96778,Handy Hardware,A55-E27-53W,A55,Australia,China,Family,53.4,810.15,2000,0.9138,15.07,220,240,2021-02-15,,Approved,Class 1,Available,,,805,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,133
96834,Handy Hardware,A55,A55,Australia,China,Family,70,1164.5,2000,0.8995,15.99,220,240,2021-02-17,,Approved,Class 1,Available,,,1050,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,128
96834,Handy Hardware,A55-B22-70W,A55,Australia,China,Family,70,1164.5,2000,0.8995,15.99,220,240,2021-02-17,,Approved,Class 1,Available,,,1050,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,102
96834,Handy Hardware,A55-E27-70W,A55,Australia,China,Family,70,1164.5,2000,0.8995,15.99,220,240,2021-02-17,,Approved,Class 1,Available,,,1050,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,111
96835,Handy Hardware,C35,C35,Australia,China,Family,28.8,369,2000,0.9034,12.88,220,240,2021-02-15,,Approved,Class 1,Available,,,371,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,117
96835,Handy Hardware,C35-B22-28W,C35,Australia,China,Family,28.8,369,2000,0.9034,12.88,220,240,2021-02-15,,Approved,Class 1,Available,,,371,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,136
96835,Handy Hardware,C35-E14-28W,C35,Australia,China,Family,28.8,369,2000,0.9034,12.88,220,240,2021-02-15,,Approved,Class 1,Available,,,371,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,107
96835,Handy Hardware,C35-E27-28W,C35,Australia,China,Family,28.8,369,2000,0.9034,12.88,220,240,2021-02-15,,Approved,Class 1,Available,,,371,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,142
96836,Handy Hardware,C35,C35,Australia,China,Family,18,209.4,2000,0.8799,11.2,220,240,2021-02-17,,Approved,Class 1,Available,,,180,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,107
96836,Handy Hardware,C35-B22-18W,C35,Australia,China,Family,18,209.4,2000,0.8799,11.2,220,240,2021-02-17,,Approved,Class 1,Available,,,180,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,121
96836,Handy Hardware,C35-E14-18W,C35,Australia,China,Family,18,209.4,2000,0.8799,11.2,220,240,2021-02-17,,Approved,Class 1,Available,,,180,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,131
96836,Handy Hardware,C35-E27-18W,C35,Australia,China,Family,18,209.4,2000,0.8799,11.2,220,240,2021-02-17,,Approved,Class 1,Available,,,180,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,101
97031,MIRABELLA,HPGLS-42,HPGLS-42,Australia,China,,42,606.7,2000,0.851,13.958,230,250,2021-02-28,,Approved,Class 1,Available,,http://www.mirabella.com.au,605,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,139
97031,MIRABELLA,HPGLSBC-42  A55 Pearl B22,HPGLS-42,Australia,China,,42,606.7,2000,0.851,13.958,230,250,2021-02-28,,Approved,Class 1,Available,,http://www.mirabella.com.au,605,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,119
97031,MIRABELLA,HPGLSES-42  A55 Pearl E27,HPGLS-42,Australia,China,,42,606.7,2000,0.851,13.958,230,250,2021-02-28,,Approved,Class 1,Available,,http://www.mirabella.com.au,605,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,121
97032,MIRABELLA,HPGLS-72,HPGLS-72,Australia,China,,72,1154.9,2000,0.904,15.745,230,250,2021-02-28,,Approved,Class 1,Available,,http://www.mirabella.com.au,1150,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,128
97032,MIRABELLA,HPGLSBC-72  A55 Pearl B22,HPGLS-72,Australia,China,,72,1154.9,2000,0.904,15.745,230,250,2021-02-28,,Approved,Class 1,Available,,http://www.mirabella.com.au,1150,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,145
97032,MIRABELLA,HPGLSES-72  A55 Pearl E27,HPGLS-72,Australia,China,,72,1154.9,2000,0.904,15.745,230,250,2021-02-28,,Approved,Class 1,Available,,http://www.mirabella.com.au,1150,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,149
97033,MIRABELLA,HPFR-28,HPFR-28,Australia,China,,28,357.7,2000,0.861,12.481,230,250,2021-03-01,,Approved,Class 1,Available,,http://www.mirabella.com.au,357,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,148
97033,MIRABELLA,HPFRBC-28  G45 Pearl B22,HPFR-28,Australia,China,,28,357.7,2000,0.861,12.481,230,250,2021-03-01,,Approved,Class 1,Available,,http://www.mirabella.com.au,357,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,112
97033,MIRABELLA,HPFRES-28  G45  Pearl E27,HPFR-28,Australia,China,,28,357.7,2000,0.861,12.481,230,250,2021-03-01,,Approved,Class 1,Available,,http://www.mirabella.com.au,357,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,124
97033,MIRABELLA,HPFRSBC-28   G45 Pearl B15,HPFR-28,Australia,China,,28,357.7,2000,0.861,12.481,230,250,2021-03-01,,Approved,Class 1,Available,,http://www.mirabella.com.au,357,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,115
97033,MIRABELLA,HPFRSES-28   G45 Pearl E14,HPFR-28,Australia,China,,28,357.7,2000,0.861,12.481,230,250,2021-03-01,,Approved,Class 1,Available,,http://www.mirabella.com.au,357,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,145
97175,MIRABELLA,HPCDL-28,HPCDL-28,Australia,China,Family,28,357.6,2000,0.895,12.57,240,240,2021-03-14,,Approved,Class 1,Available,,http://www.mirabella.com.au,357.6,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,108
97175,MIRABELLA,HPCDLBC-28,HPCDL-28,Australia,China,Family,28,357.6,2000,0.895,12.57,240,240,2021-03-14,,Approved,Class 1,Available,,http://www.mirabella.com.au,357.6,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,120
97175,MIRABELLA,HPCDLES-28,HPCDL-28,Australia,China,Family,28,357.6,2000,0.895,12.57,240,240,2021-03-14,,Approved,Class 1,Available,,http://www.mirabella.com.au,357.6,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,118
97175,MIRABELLA,HPCDLSBC-28,HPCDL-28,Australia,China,Family,28,357.6,2000,0.895,12.57,240,240,2021-03-14,,Approved,Class 1,Available,,http://www.mirabella.com.au,357.6,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,134
97175,MIRABELLA,HPCDLSES-28,HPCDL-28,Australia,China,Family,28,357.6,2000,0.895,12.57,240,240,2021-03-14,,Approved,Class 1,Available,,http://www.mirabella.com.au,357.6,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
97431,CLA,CLAHAGLS72W,CLAHAGLS72W,Australia,China,,76.8,1352.2,2000,0.9,17.81,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,1339.5,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,108
97431,CLA,CLAHAGLS72WBCCL,CLAHAGLS72W,Australia,China,,76.8,1352.2,2000,0.9,17.81,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,1339.5,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,123
97431,CLA,CLAHAGLS72WESCL,CLAHAGLS72W,Australia,China,,76.8,1352.2,2000,0.9,17.81,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,1339.5,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,149
97432,CLA,CLAHAGLS53W,CLAHAGLS53W,Australia,China,,56.5,978.55,2000,0.9,17.57,240,240,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,932.83,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,141
97432,CLA,CLAHAGLS53WBCCL,CLAHAGLS53W,Australia,China,,56.5,978.55,2000,0.9,17.57,240,240,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,932.83,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,111
97432,CLA,CLAHAGLS53WESCL,CLAHAGLS53W,Australia,China,,56.5,978.55,2000,0.9,17.57,240,240,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,932.83,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,100
97433,CLA,CLAHA42W,CLAHA42W,Australia,China,,45,682.98,2000,0.9,15.36,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,689.72,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,134
97433,CLA,CLAHAGLS42WBCCL,CLAHA42W,Australia,China,,45,682.98,2000,0.9,15.36,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,689.72,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,148
97433,CLA,CLAHAGLS42WESCL,CLAHA42W,Australia,China,,45,682.98,2000,0.9,15.36,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,689.72,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,102
97434,CLA,CLAHA28W,CLAHA28W,Australia,China,,28.5,364,2000,0.9,12.8,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,370,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,126
97434,CLA,CLAHACAN28WBCCL,CLAHA28W,Australia,China,,28.5,364,2000,0.9,12.8,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,370,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,138
97434,CLA,CLAHACAN28WESCL,CLAHA28W,Australia,China,,28.5,364,2000,0.9,12.8,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,370,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,141
97434,CLA,CLAHAGLS28WBCCL,CLAHA28W,Australia,China,,28.5,364,2000,0.9,12.8,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,370,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,146
97434,CLA,CLAHAGLS28WESCL,CLAHA28W,Australia,China,,28.5,364,2000,0.9,12.8,50,50,2021-04-12,,Approved,Class 1,Available,,http://www.clalighting.com.au,370,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,101
97761,MIRABELLA,HPGLSBC-53 A55 PEARL,HPGLSXXX-53,Australia,China,,53,797.7,2000,0.911,14.8,230,250,2021-04-27,,Approved,Class 1,Available,,http://www.mirabella.com.au,797,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,119
97761,MIRABELLA,HPGLSES-53 A55 PEARL,HPGLSXXX-53,Australia,China,,53,797.7,2000,0.911,14.8,230,250,2021-04-27,,Approved,Class 1,Available,,http://www.mirabella.com.au,797,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,105
97761,MIRABELLA,HPGLSXXX-53,HPGLSXXX-53,Australia,China,,53,797.7,2000,0.911,14.8,230,250,2021-04-27,,Approved,Class 1,Available,,http://www.mirabella.com.au,797,Mains Voltage halogen non reflector (excluding G9 base),AS/NZS 4934.1:2008,122
98918,XGY,18W,18W,Australia,China,Family,18,206.35,2000,0.87,11.06,220,240,2021-05-23,,Approved,Class 1,Available,,,200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,140
98918,XGY,A55 18W E27,18W,Australia,China,Family,18,206.35,2000,0.87,11.06,220,240,2021-05-23,,Approved,Class 1,Available,,,200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,126
98918,XGY,C35 18W E14,18W,Australia,China,Family,18,206.35,2000,0.87,11.06,220,240,2021-05-23,,Approved,Class 1,Available,,,200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,116
98918,XGY,G45 18W E14,18W,Australia,China,Family,18,206.35,2000,0.87,11.06,220,240,2021-05-23,,Approved,Class 1,Available,,,200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,140
98918,XGY,G45 18W E27,18W,Australia,China,Family,18,206.35,2000,0.87,11.06,220,240,2021-05-23,,Approved,Class 1,Available,,,200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,134
99025,XGY,28w,28w,Australia,China,Family,28,370,2000,0.88,370,220,240,2021-05-23,,Approved,Class 1,Available,,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,119
99025,XGY,A55 28W B22,28w,Australia,China,Family,28,370,2000,0.88,370,220,240,2021-05-23,,Approved,Class 1,Available,,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,111
99025,XGY,A55 28W E27,28w,Australia,China,Family,28,370,2000,0.88,370,220,240,2021-05-23,,Approved,Class 1,Available,,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,123
99025,XGY,G45 28W E14,28w,Australia,China,Family,28,370,2000,0.88,370,220,240,2021-05-23,,Approved,Class 1,Available,,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,101
99025,XGY,G45 28W E27,28w,Australia,China,Family,28,370,2000,0.88,370,220,240,2021-05-23,,Approved,Class 1,Available,,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,101
100276,Sylvania,28W Classic Eco Candle,28W Classic Eco Candle,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,127
100276,Sylvania,603923ER,28W Classic Eco Candle,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,127
100276,Sylvania,603939ER,28W Classic Eco Candle,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,133
100276,Sylvania,603963ER,28W Classic Eco Candle,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,146
100276,Sylvania,603979ER,28W Classic Eco Candle,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,123
100278,Sylvania,28W Classic Eco Fancy Round,28W Classic Eco Fancy Round,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,230,250,2021-07-08,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,115
100278,Sylvania,603903ER,28W Classic Eco Fancy Round,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,230,250,2021-07-08,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,142
100278,Sylvania,603925ER,28W Classic Eco Fancy Round,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,230,250,2021-07-08,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,118
100278,Sylvania,603932ER,28W Classic Eco Fancy Round,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,230,250,2021-07-08,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,140
100278,Sylvania,604525ER,28W Classic Eco Fancy Round,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,230,250,2021-07-08,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,"Candle, fancy round or decorative (>25W <=40W)",AS/NZS 4934.1:2008,121
100279,Sylvania,28W Classic Eco A55,28W Classic Eco A55,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,137
100279,Sylvania,603012ER,28W Classic Eco A55,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,129
100279,Sylvania,603302ER,28W Classic Eco A55,"Australia,New Zealand",China,Family,28,356.8,2000,0.87,12.56,240,240,2021-07-19,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,143
100280,Sylvania,53W Classic Eco A55,53W Classic Eco A55,"Australia,New Zealand",China,Family,53,804.5,2000,0.91,15.01,230,250,2021-07-12,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,835,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,137
100280,Sylvania,603016ER,53W Classic Eco A55,"Australia,New Zealand",China,Family,53,804.5,2000,0.91,15.01,230,250,2021-07-12,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,835,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,106
100280,Sylvania,603304ER,53W Classic Eco A55,"Australia,New Zealand",China,Family,53,804.5,2000,0.91,15.01,230,250,2021-07-12,,Approved,Class 1,Available,http://www.havells-sylvania.com/,,835,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,113
101143,Sylvania,214880ER,,"Australia,Fiji,New Zealand",China,Single,200,3903.3,2000,0.89,19.68,240,240,2021-09-07,,Approved,Class 1,Available,,,3980,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,136
101811,XGY,A55 28W E27,,"Australia,New Zealand",China,Single,28,371,2000,0.88,12.8,220,240,2021-09-26,,Approved,Class 1,Available,,,370,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,110
101813,XGY,A55 18W E27,,"Australia,New Zealand",China,Single,18,207.7,2000,0.855,11.11,220,240,2021-09-29,,Approved,Class 1,Available,,,205,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,101
103023,Olsent,MR16 35W,,"Australia,New Zealand",China,Single,35,483,2000,0.924,13.92,12,12,2021-11-09,,Approved,Class 1,Available,,,470,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,128
103025,Olsent,A55 42W,A55 42W,"Australia,New Zealand",China,Family,42,600,2000,0.892,14.1,240,240,2021-11-17,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,124
103025,Olsent,A55 42W B22 (CLEAR),A55 42W,"Australia,New Zealand",China,Family,42,600,2000,0.892,14.1,240,240,2021-11-17,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,122
103025,Olsent,A55 42W E27 (CLEAR),A55 42W,"Australia,New Zealand",China,Family,42,600,2000,0.892,14.1,240,240,2021-11-17,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,132
103027,Olsent,A55 42W,A55 42W,"Australia,New Zealand",China,Family,42,599,2000,0.9,14.08,240,240,2021-11-09,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,146
103027,Olsent,A55 42W B22 (PEARL),A55 42W,"Australia,New Zealand",China,Family,42,599,2000,0.9,14.08,240,240,2021-11-09,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,110
103027,Olsent,A55 42W E27 (PEARL),A55 42W,"Australia,New Zealand",China,Family,42,599,2000,0.9,14.08,240,240,2021-11-09,,Approved,Class 1,Available,,,600,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,142
103028,Olsent,A55 53W,A55 53W,"Australia,New Zealand",China,Family,53,803,2000,0.894,14.97,240,240,2021-11-17,,Approved,Class 1,Available,,,830,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,129
103028,Olsent,A55 53W B22 (CLEAR),A55 53W,"Australia,New Zealand",China,Family,53,803,2000,0.894,14.97,240,240,2021-11-17,,Approved,Class 1,Available,,,830,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,149
103028,Olsent,A55 53W E27 (CLEAR),A55 53W,"Australia,New Zealand",China,Family,53,803,2000,0.894,14.97,240,240,2021-11-17,,Approved,Class 1,Available,,,830,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,141
103029,Olsent,A55 53W,A55 53W,"Australia,New Zealand",China,Family,53,808,2000,0.897,15.04,240,240,2021-11-09,,Approved,Class 1,Available,,,830,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,108
103029,Olsent,A55 53W B22 (PEARL),A55 53W,"Australia,New Zealand",China,Family,53,808,2000,0.897,15.04,240,240,2021-11-09,,Approved,Class 1,Available,,,830,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,142
103029,Olsent,A55 53W E27 (PEARL),A55 53W,"Australia,New Zealand",China,Family,53,808,2000,0.897,15.04,240,240,2021-11-09,,Approved,Class 1,Available,,,830,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,122
103031,Olsent,A55 72W,A55 72W,"Australia,New Zealand",China,Family,72,1145,2000,0.904,15.88,240,240,2021-11-17,,Approved,Class 1,Available,,,1200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,123
103031,Olsent,A55 72W B22 (CLEAR),A55 72W,"Australia,New Zealand",China,Family,72,1145,2000,0.904,15.88,240,240,2021-11-17,,Approved,Class 1,Available,,,1200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,131
103031,Olsent,A55 72W E27 (CLEAR),A55 72W,"Australia,New Zealand",China,Family,72,1145,2000,0.904,15.88,240,240,2021-11-17,,Approved,Class 1,Available,,,1200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,109
103032,Olsent,A55 72W,A55 72W,"Australia,New Zealand",China,Family,72,1145,2000,0.904,15.89,240,240,2021-11-09,,Approved,Class 1,Available,,,1200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,105
103032,Olsent,A55 72W B22 (PEARL),A55 72W,"Australia,New Zealand",China,Family,72,1145,2000,0.904,15.89,240,240,2021-11-09,,Approved,Class 1,Available,,,1200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,132
103032,Olsent,A55 72W E27 (PEARL),A55 72W,"Australia,New Zealand",China,Family,72,1145,2000,0.904,15.89,240,240,2021-11-09,,Approved,Class 1,Available,,,1200,Mains Voltage halogen non reflector,AS/NZS 4934.1:2008,145
103053,MIRABELLA,MR11 12V 16W,,"Australia,New Zealand",China,Single,16,213.5,2000,0.906,12.4,12,12,2021-11-17,,Approved,Class 1,Available,,http://www.mirabella.com.au,215,ELV halogen reflector,AS/NZS 4934.1:2008,116
103065,MIRABELLA,MR16 12V 16W,,"Australia,New Zealand",China,Single,16,248.2,2000,0.9,14.5,12,12,2021-11-09,,Approved,Class 1,Available,,http://www.mirabella.com.au,240,ELV halogen reflector,AS/NZS 4934.1:2008,143
103401,Halogen Lamp,CLAHACAN18WESCL,Family,"Australia,Fiji,New Zealand",China,Family,18,205.19,2200,0.82,10.99,240,240,2022-01-20,,Approved,Class 1,Available,,,195,GLS tungsten filament,AS/NZS 4934.1:2008,135
